"cell_id","X","Y","cluster","Pseudotime","paper_state","Zone","SOX2","EOMES","MYT1L"
"SRR2967380",1.91469074101001,8.64575541338835,"1",145.303999921226,"BP1","iSVZ",5.32896926991138,0,1.64379155558908
"SRR2967381",-10.9053626686447,1.35379855647508,"1",150.137294387331,"BP1","iSVZ",2.88922041593323,0,0
"SRR2967382",3.36867333702164,30.2724924387875,"1",139.04259405022,"BP1","iSVZ",3.47303355282339,0,0.124072662711656
"SRR2967384",-1.06510306728609,11.8075687926655,"1",143.217941774755,"BP1","iSVZ",1.64081987482691,0,0
"SRR2967385",-9.41352152034233,28.7386166175388,"1",139.04259405022,"BP1","iSVZ",3.09441175034817,0,0.0486620945350443
"SRR2967386",24.2814893945952,51.3863717448854,"1",309.091693613224,"BP2","oSVZ",0,0.477943567001424,0
"SRR2967387",-5.15632931933842,-3.78312774648824,"1",151.435722800268,"BP1","iSVZ",4.25125705328603,0,2.29035067472048
"SRR2967389",37.1655732734062,-39.8648118516521,"2",309.091693613224,"BP2","oSVZ",0,0,7.62993212602535
"SRR2967390",-83.3432005793648,-1.30824646971377,"3",68.4749849902431,"AP1","VZ",3.31379002544369,0,0
"SRR2967391",11.0855277523909,-23.6393487565895,"2",309.091693613224,"BP2","oSVZ",0.379544445070558,0,9.77855028220223
"SRR2967392",18.2559094117601,34.1143689472078,"1",309.091693613224,"BP2","oSVZ",3.68528983630269,0,0
"SRR2967393",25.3885781970978,-6.82337272203559,"2",309.091693613224,"BP2","oSVZ",0,5.46482180653879,4.02360134467431
"SRR2967395",0.23874166692687,-50.3195198874465,"2",309.091693613224,"BP2","oSVZ",2.07625807472156,0,6.28093033914948
"SRR2967396",-43.7723440221156,39.363530048545,"4",118.714189127676,"AP2","VZ",3.19492071163873,0,0
"SRR2967398",30.2960880818608,-8.90105663686708,"2",309.091693613224,"BP2","oSVZ",2.27460756836389,0,4.2271403411921
"SRR2967399",13.2818393379564,15.7978987732899,"1",141.879442047528,"BP1","iSVZ",0.857906968048349,0,0
"SRR2967402",20.1726549279666,-21.2492402658794,"2",309.091693613224,"BP2","oSVZ",0,0,8.17976978859633
"SRR2967406",-62.5083867859795,-7.57850473299972,"3",189.032784905155,"BP1","iSVZ",4.48493725829624,0,0
"SRR2967407",114.964561967051,55.0661850541808,"6",309.091693613224,"BP2","oSVZ",0,0,4.84354172490545
"SRR2967409",37.4365794418604,-43.391759734254,"2",309.091693613224,"BP2","oSVZ",0,0,0.45143322030669
"SRR2967410",-60.7665318411476,-24.6947753516091,"5",199.840385641037,"BP1","iSVZ",2.17181209422324,0,0
"SRR2967412",-13.5927508104061,-23.3876630239938,"1",165.372950256482,"BP1","iSVZ",1.1194624245457,0,3.78161150741224
"SRR2967413",4.78454808895055,27.1287880996946,"1",139.04259405022,"BP1","iSVZ",0.297986074206356,0,0
"SRR2967415",-114.779843910994,-23.3720267117544,"3",29.9706839760785,"AP1","VZ",4.06570154867168,0.412416267289756,0
"SRR2967416",34.8066314302357,-25.4539882228588,"2",309.091693613224,"BP2","oSVZ",0,0,4.06530518494014
"SRR2967417",31.7053180639484,-23.548618221004,"2",309.091693613224,"BP2","oSVZ",0,0,7.49329507050358
"SRR2967418",10.6915505485488,-30.7120384444832,"2",309.091693613224,"BP2","oSVZ",0,0,1.86465961766763
"SRR2967419",-14.8621317229168,-28.6764289197697,"1",169.292862734508,"BP1","iSVZ",0,0.819471996327726,0
"SRR2967420",18.222347412266,-33.420215474159,"2",309.091693613224,"BP2","oSVZ",0,0.282682952025103,6.52436148932734
"SRR2967422",66.9102008190628,13.5750976136831,"6",309.091693613224,"BP2","oSVZ",0,0,6.07967677482759
"SRR2967423",-59.3690148581247,-15.5109935503146,"5",192.34060188477,"BP1","iSVZ",0,0,0
"SRR2967426",3.98306149524213,36.0322691848013,"1",309.091693613224,"BP2","oSVZ",2.30623890439896,0.580692543290803,0.831796188631698
"SRR2967427",-18.9652111020371,-1.91441161777007,"1",155.727644288441,"BP1","iSVZ",0,0,0.94097480931168
"SRR2967430",-53.3334463418148,4.39697475091272,"1",174.518273513149,"BP1","iSVZ",3.04109576094078,0,0
"SRR2967431",-102.923187843157,-43.7979171808486,"5",233.960632113907,"BP2","iSVZ",2.95773262562028,0,0
"SRR2967433",-8.77858091137804,49.989010458137,"4",134.873336183793,"AP2","iSVZ",2.78468614046929,0,0
"SRR2967434",-69.7493062435886,22.3656667385749,"4",91.4453435932498,"AP1","VZ",1.16923875661394,0,1.26067607744077
"SRR2967435",-26.0158183905561,-92.5949802687511,"2",309.091693613224,"BP2","oSVZ",0,0,5.08488490440721
"SRR2967436",-75.4422873505911,10.261560722395,"5",81.0462069140335,"AP1","VZ",0,0,0
"SRR2967437",-70.4007609314162,19.6552109568107,"4",89.744618981912,"AP1","VZ",4.18246983839916,0,0.73814523630177
"SRR2967438",-34.0408274495934,-0.665847938749875,"5",163.946507900548,"BP1","iSVZ",0,0,0
"SRR2967439",-16.5080333501647,21.1488935627868,"1",140.688564248609,"BP1","iSVZ",2.77832634261511,0,0
"SRR2967440",-68.6608399468984,30.6578559084466,"4",95.6377971373257,"AP2","VZ",4.28209132167335,0,1.45789367319723
"SRR2967441",-34.1705300658687,-103.211010406204,"2",309.091693613224,"BP2","oSVZ",0,0,9.20914627285415
"SRR2967442",-55.633526518014,29.5519204998354,"4",106.661773208143,"AP2","VZ",4.67647616864816,0,0.930967393602147
