"cell_id","Component_1","Component_2","State","Pseudotime","stage_group","paper_like_label","SOX2","EOMES","MYT1L","Zone"
"SRR2967262",-12.5720335591421,0.269190072407183,"5",32.544291976148,"N_like","N1",4.22533663492468,0,0,"oSVZ"
"SRR2967263",-19.9243852105104,-2.28897348007305,"5",40.3230091070635,"N_like","N1",0.252141918256184,0,0,"CP"
"SRR2967264",12.622500901043,-3.41780134510839,"1",2.38259885562802,"AP_like","AP1",1.88191907497324,0,6.84214916929542,"VZ"
"SRR2967265",1.56002099450599,3.4490106897126,"4",17.9511819449151,"BP_like","BP1",3.0088149324808,0,0.273026454081235,"oSVZ"
"SRR2967266",-6.6718064836428,2.06538894129647,"4",26.2643734339085,"BP_like","BP1",0.471168727345085,0,0.373687183756816,"oSVZ"
"SRR2967267",-12.9067117693254,0.111354576517857,"5",32.9054712537289,"N_like","N1",0,0,0.267298475440547,"oSVZ"
"SRR2967268",-20.2340578646805,-1.88876249493388,"5",40.5074609036523,"N_like","N1",4.1664021308437,0,0,"CP"
"SRR2967269",-13.7330909190469,0.444063132602375,"5",33.6305646290485,"N_like","N1",2.97630314026322,0,0,"oSVZ"
"SRR2967270",-18.5228038112439,-1.07901061683313,"5",38.6372619550536,"N_like","N1",0,0,0,"CP"
"SRR2967271",1.61272213372542,3.40165691321892,"4",17.9020762710443,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967272",-18.7888218385358,-1.44097366652612,"5",38.9944492109521,"N_like","N1",3.60189852717819,0,0,"CP"
"SRR2967273",-19.9767089159577,-1.39467302258799,"5",40.1213698541277,"N_like","N1",3.9327982092834,0,0,"CP"
"SRR2967274",12.7785548784993,-3.6044363391432,"1",2.15149891088042,"AP_like","AP1",0,6.39687873879685,5.26265865507222,"VZ"
"SRR2967275",-20.0300860200992,-1.82320345212121,"5",40.2932721314248,"N_like","N1",4.36357060205314,0,0.0430177089906451,"CP"
"SRR2967276",-19.2375330544733,-1.1814665503532,"5",39.351977816375,"N_like","N1",3.34666761242992,0,0,"CP"
"SRR2967277",-19.2994537790285,-1.28724166802694,"5",39.4411895914839,"N_like","N1",4.77259302266103,0,0,"CP"
"SRR2967278",-19.8627753305135,-1.58797217253928,"5",40.0664736531892,"N_like","N1",2.4116106385715,0.374746830075313,0,"CP"
"SRR2967279",-19.0913099834892,-1.00082554072378,"5",39.1607760124651,"N_like","N1",3.08299035036296,0,0,"CP"
"SRR2967280",-4.28512958650181,2.66457905642714,"4",23.8213466993745,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967281",-11.6548171043987,1.03663788915193,"4",31.2989954707409,"N_like","BP1",4.56409765113484,0,0,"oSVZ"
"SRR2967282",1.1174492683123,3.38708683309329,"4",18.3917987638764,"BP_like","BP1",2.5425230355061,0,0,"oSVZ"
"SRR2967283",-18.9725097725511,-1.24847565131368,"5",39.116510072395,"N_like","N1",2.30762378585216,0,3.44154456441967,"CP"
"SRR2967284",-19.2438586861125,-0.944911769072171,"5",39.2914202562309,"N_like","N1",0,0,0.327732196233716,"CP"
"SRR2967285",-15.7618793193328,-0.538191882402963,"5",35.8348548884852,"N_like","N1",2.07802567086737,0,1.85778596937518,"CP"
"SRR2967286",-19.6948851586275,-1.23270631265472,"5",39.8053070104515,"N_like","N1",3.70353264588842,0,0,"CP"
"SRR2967287",-10.498940783712,1.11615393128802,"4",30.1812876550529,"N_like","BP1",0,0,0,"oSVZ"
"SRR2967288",6.70087261824955,4.82554229234616,"3",13.1537220186007,"BP_like","BP2",0,0,0.217229475192143,"iSVZ"
"SRR2967289",-4.70803698397178,2.58553087569467,"4",24.2489700631472,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967290",-1.47664540893,3.31162437151148,"4",20.9461628523048,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967291",-18.1740772717516,-1.04712271346683,"5",38.2943309377165,"N_like","N1",0,0,0,"CP"
"SRR2967292",13.8942541524528,-4.28716279574352,"1",1.02035831202901,"AP_like","AP1",0,0,6.34569619599333,"VZ"
"SRR2967293",-15.1857609305395,0.195928983938298,"5",35.0961486221243,"N_like","N1",0,0,0,"CP"
"SRR2967294",-19.0381219151982,-1.02355163200474,"5",39.1161286692647,"N_like","N1",1.05575096411845,0,0,"CP"
"SRR2967295",-6.14127815530292,2.68288486591525,"4",25.6456457841458,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967296",-12.9840589521013,0.307791252400365,"5",32.9377115047068,"N_like","N1",0,0,0,"oSVZ"
"SRR2967297",-5.11104434585492,2.58667747707851,"4",24.6457855731598,"BP_like","BP1",0.380602015894343,0,0,"oSVZ"
"SRR2967298",-15.4409734383509,-0.200324226910323,"5",35.4396235353732,"N_like","N1",0,0,0.139728803207072,"CP"
"SRR2967299",6.70632088643731,4.84730982397241,"3",13.1760661592581,"BP_like","BP2",2.15748356803066,0,0,"iSVZ"
"SRR2967300",-15.0846263902455,-0.154531966480846,"5",35.0840138104765,"N_like","N1",0,0,0.658503077657282,"CP"
"SRR2967301",8.43896708359822,5.07812290165647,"3",13.9736520389362,"BP_like","BP2",1.30103153120334,0,4.55426344120586,"iSVZ"
"SRR2967302",-11.6496428168405,-0.939751713357474,"6",32.7966622113601,"N_like","N2",2.96197331068839,0,6.91461235741715,"oSVZ"
"SRR2967303",-8.98669836526495,1.47109010681208,"4",28.638359895252,"N_like","BP1",0,0,0,"oSVZ"
"SRR2967304",-17.100366346679,-0.916694675606992,"5",37.2261275617456,"N_like","N1",4.00630700143959,0,0,"CP"
"SRR2967305",-11.7635855359269,-0.0139385410657669,"6",31.8642392374997,"N_like","N2",0.989054696277637,0,5.78933540342196,"oSVZ"
"SRR2967306",-13.4083785146878,0.601388863332116,"5",33.2790910076604,"N_like","N1",0,0,0,"oSVZ"
"SRR2967307",-11.8683500485478,-0.477909054393797,"6",32.3071689322524,"N_like","N2",4.73449828040303,0,4.84668887138114,"oSVZ"
"SRR2967308",-0.609681322248789,3.36501712445321,"4",20.0905315498352,"BP_like","BP1",1.48269858601362,0,0,"oSVZ"
"SRR2967309",-2.59042404823336,2.35418199046638,"4",22.1871699015977,"BP_like","BP1",2.90759445905976,0,6.87781785496118,"oSVZ"
"SRR2967310",9.27657596067952,2.86220102365061,"2",9.41503306367544,"BP_like","BP3",0,0,0,"iSVZ"
"SRR2967311",-10.8096476614244,0.733290288297489,"4",30.5960073612689,"N_like","BP1",0,0,0,"oSVZ"
"SRR2967312",-16.8133803944379,-0.627584598771862,"5",36.8725336605531,"N_like","N1",0,0,0,"CP"
"SRR2967313",-18.8899501517451,-2.07309513055855,"5",39.2695189185597,"N_like","N1",3.40294723935938,3.55812066272863,6.92231679921813,"CP"
"SRR2967314",0.203893580688642,3.72127405317972,"4",19.2453383821343,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967315",1.13436088485138,3.50269146093652,"4",18.364935564538,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967316",-9.01659712487367,1.5493404150474,"4",28.6449941224455,"N_like","BP1",0,0,0,"oSVZ"
"SRR2967317",-17.7061900286428,-1.39233519197129,"5",37.9378537674453,"N_like","N1",2.73205858756181,4.61994702586452,5.23749106168064,"CP"
"SRR2967318",-10.4638946470844,1.00196692655037,"4",30.1836347618902,"N_like","BP1",0,0,0.151045691949724,"oSVZ"
"SRR2967319",14.2881252744835,0.401830055256574,"7",8.10559582521177,"AP_like","AP2",0,0,9.63151904123023,"VZ"
"SRR2967320",1.73971973520145,3.34444405757037,"4",17.7795869099575,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967321",-5.16213169865207,2.68388405591599,"4",24.6814460382955,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967322",7.29126551108259,5.02073607223875,"3",13.5353411662846,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967323",0.664691972617691,3.60636286527082,"4",18.8174257365765,"BP_like","BP1",2.58144043357911,0,0,"oSVZ"
"SRR2967324",-18.8501608813094,-1.2233802416363,"5",38.9920318750974,"N_like","N1",0,0,0,"CP"
"SRR2967325",-10.8293387885681,0.86773946113804,"4",30.5720034385541,"N_like","BP1",0,0,0,"oSVZ"
"SRR2967326",4.63755121230435,3.87145250060495,"4",14.8931601339916,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967327",-4.28787106908678,2.62876612791698,"4",23.8291730144807,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967328",-9.52359840347868,1.88167655123893,"4",29.0327025047221,"N_like","BP1",0,0,0,"oSVZ"
"SRR2967329",2.19445539932224,3.70333501609621,"4",17.3241500119224,"BP_like","BP1",0,0,0.0889073927228336,"oSVZ"
"SRR2967330",1.67207812689061,3.41134128660316,"4",17.8421668144548,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967331",-4.29668492386524,2.61476583811066,"4",23.8398961584282,"BP_like","BP1",1.37157001383488,0,0,"oSVZ"
"SRR2967332",-8.74889267865776,2.06679945029661,"4",28.2540254573175,"N_like","BP1",2.14132814923484,0,1.05981210486304,"oSVZ"
"SRR2967333",7.46963456351295,5.19836816077201,"3",13.7624524566051,"BP_like","BP2",4.02175509242428,0,0,"iSVZ"
"SRR2967334",-17.197086658677,-0.642327276784159,"5",37.2456037282828,"N_like","N1",1.49110911508806,0,0,"CP"
"SRR2967335",-8.27085196888586,1.82302401997894,"4",27.8595315172767,"N_like","BP1",0,0,1.00779829278709,"oSVZ"
"SRR2967336",-19.3591071530902,-1.15994692121535,"5",39.4625885373655,"N_like","N1",0,0,0,"CP"
"SRR2967337",-12.9600689765335,0.302192430272757,"5",32.9155397045245,"N_like","N1",0.268475116647451,5.64528086879952,1.50023097946419,"oSVZ"
"SRR2967338",-7.19906482236773,2.4665643644382,"4",26.6669545099268,"BP_like","BP1",6.00474856179968,0,0,"oSVZ"
"SRR2967339",-6.51384135360284,2.58781494451189,"4",26.0212238144871,"BP_like","BP1",0.852106735476696,0,0.109671733385434,"oSVZ"
"SRR2967340",-19.8106493154801,-1.65511478571508,"5",40.0353589890928,"N_like","N1",1.77155179786215,0,0,"CP"
"SRR2967341",-4.690692354054,2.52632220912437,"4",24.2406378446816,"BP_like","BP1",0,0.321124578568887,0,"oSVZ"
"SRR2967342",6.66482769445727,5.27117046736869,"3",13.5616235574643,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967343",-5.08496218246727,2.3090393926255,"4",24.6623750146562,"BP_like","BP1",0.453758820324052,0,0,"oSVZ"
"SRR2967344",-19.0410108994099,-1.2019037394917,"5",39.1691372104132,"N_like","N1",0,0,0,"CP"
"SRR2967345",0.23779130727235,3.56705726714932,"4",19.2302861631023,"BP_like","BP1",0,0,1.18425490022377,"oSVZ"
"SRR2967346",-11.4485386565175,-1.01365806158302,"6",32.8999837614149,"N_like","N2",0,0,8.59559316974456,"oSVZ"
"SRR2967347",7.09540146702291,5.06107135511121,"3",13.5077783941593,"BP_like","BP2",2.28476581301107,0,0,"iSVZ"
"SRR2967348",-15.4094402211538,-0.336572433466528,"5",35.4431246441791,"N_like","N1",3.79160572470455,0,0,"CP"
"SRR2967349",-15.8270976641481,-0.164642315920414,"5",35.802580759416,"N_like","N1",2.60518850508661,0,0,"CP"
"SRR2967350",-18.631100252704,-2.50015179334788,"5",39.1413866633949,"N_like","N1",2.54753866838855,0,8.37439615884164,"CP"
"SRR2967351",-13.3416168279596,0.128485311148785,"5",33.3252364531434,"N_like","N1",1.23767384350691,0,0,"oSVZ"
"SRR2967352",-3.10054261513254,2.7958345213509,"4",22.6307681050156,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967353",13.9828873294466,-4.24666518288351,"1",1.01313163231725,"AP_like","AP1",0,0,7.71171514862302,"VZ"
"SRR2967354",13.9087595493167,-4.33137931948189,"1",0.97461926789736,"AP_like","AP1",0,0,6.28711948319808,"VZ"
"SRR2967355",13.1272525953045,-4.81581289524572,"1",0.926716583858968,"AP_like","AP1",2.52256301442467,0.278693724608166,7.8649722920979,"VZ"
"SRR2967356",-11.8804962966755,0.0187421752169534,"5",31.9193066049615,"N_like","N1",3.68352803649506,0,0,"oSVZ"
"SRR2967357",9.37493815643212,2.73377601476896,"2",9.28450502105434,"BP_like","BP3",0,0,0,"iSVZ"
"SRR2967358",-10.2049126382323,1.42456651689289,"4",29.809172928404,"N_like","BP1",3.52845879927186,0,0.934573113753575,"oSVZ"
"SRR2967359",12.9235562450666,-2.36677614334901,"1",3.17009218100353,"AP_like","AP1",0,1.97905220437771,5.38071559767822,"VZ"
"SRR2967360",-19.6596659514457,-1.31739294687542,"5",39.7953589963879,"N_like","N1",2.39505182841091,0.858116303627384,0,"CP"
"SRR2967361",-19.7376928420177,-1.55155800221707,"5",39.9361790010521,"N_like","N1",1.30212014567622,0,0,"CP"
"SRR2967362",9.36513338045593,2.78228929043014,"2",9.3162334312168,"BP_like","BP3",2.77410178142063,0,0,"iSVZ"
"SRR2967363",-6.01258857620335,2.40642686974245,"4",25.5622339771585,"BP_like","BP1",4.01054712723715,0,0,"oSVZ"
"SRR2967364",-7.11729568126965,2.21463245300381,"4",26.6493781717998,"BP_like","BP1",2.91762270172628,0,0,"oSVZ"
"SRR2967365",13.0442765715135,-5.05152567290756,"1",0.760150509081874,"AP_like","AP1",0,2.8441365446341,5.00705642894797,"VZ"
"SRR2967366",-6.93183045573224,2.4836767672109,"4",26.4469829429241,"BP_like","BP1",4.3739404788422,0,0,"oSVZ"
"SRR2967367",-6.97075567379425,2.33094220905768,"4",26.4818936091622,"BP_like","BP1",4.19284118097094,0,0,"oSVZ"
"SRR2967368",-18.9949480408971,-0.857900959980264,"5",39.0280470116856,"N_like","N1",0,0,0.20006862915694,"CP"
"SRR2967369",-5.96614862106592,2.0689583013194,"4",25.5696808115009,"BP_like","BP1",3.56429279946886,0,0.250173331534433,"oSVZ"
"SRR2967370",-11.8275858431704,0.248876609980488,"6",31.5947843463096,"N_like","N2",1.71404325138311,0.495852724967485,0.284127941507471,"oSVZ"
"SRR2967371",7.92278254808018,3.35182739533404,"2",10.8277660369685,"BP_like","BP3",0.362568636688946,0,0,"iSVZ"
"SRR2967372",-17.929402820569,-0.692618576336484,"5",37.9640273598562,"N_like","N1",3.21975709742165,0,0,"CP"
"SRR2967373",-7.91411939976151,1.96250472284999,"4",27.4814802743799,"N_like","BP1",5.21740910296548,1.37941579867321,0,"oSVZ"
"SRR2967374",11.3073786985139,0.807855569346509,"2",6.66875637050915,"AP_like","BP3",0,0.480548462287339,4.0224033250847,"VZ"
"SRR2967375",4.64433729434793,3.75023991176882,"4",14.8878171107699,"BP_like","BP1",4.1179443347893,0,0,"iSVZ"
"SRR2967376",13.7455773616268,-4.6672114338868,"1",0.758963742288082,"AP_like","AP1",0,0,7.00922398607117,"VZ"
"SRR2967377",13.6087364479777,-4.86022659121727,"1",0.655768333081368,"AP_like","AP1",0,0,7.04643649099447,"VZ"
"SRR2967378",-14.3122231585506,-0.508277417676355,"5",34.4176168125484,"N_like","N1",1.23717209399553,0,0,"CP"
"SRR2967379",8.21077844430593,2.90285011475977,"2",10.3772415671193,"BP_like","BP3",2.62192995418016,0,0.901565506801005,"iSVZ"
"SRR2967380",6.96028547525181,4.53277758378652,"3",12.9646720331868,"BP_like","BP2",5.32896926991138,0,1.64379155558908,"iSVZ"
"SRR2967381",1.68602875070221,3.06417254643158,"4",17.8535929783808,"BP_like","BP1",2.88922041593323,0,0,"oSVZ"
"SRR2967382",6.807066086417,4.82380164620112,"3",13.1876433347945,"BP_like","BP2",3.47303355282339,0,0.124072662711656,"iSVZ"
"SRR2967383",6.68896373875322,4.63995532213224,"3",12.9748412471718,"BP_like","BP2",3.41537739425555,0,0,"iSVZ"
"SRR2967384",6.66886166441605,4.04569198226165,"3",12.4081297835832,"BP_like","BP2",1.64081987482691,0,0,"iSVZ"
"SRR2967385",4.1736217524831,3.78299567933629,"4",15.3547783132941,"BP_like","BP1",3.09441175034817,0,0.0486620945350443,"oSVZ"
"SRR2967386",7.48225918520132,5.12640238202165,"3",13.6988625460133,"BP_like","BP2",0,0.477943567001424,0,"iSVZ"
"SRR2967387",2.71975525647512,3.0975904888482,"4",16.8200144230811,"BP_like","BP1",4.25125705328603,0,2.29035067472048,"oSVZ"
"SRR2967388",12.4032904282391,-2.14699633548969,"1",3.60636016392775,"AP_like","AP1",0,4.09518178934269,0,"VZ"
"SRR2967389",13.9454025057284,-4.68703177732963,"1",0.645296206103706,"AP_like","AP1",0,0,7.62993212602535,"VZ"
"SRR2967390",-18.5263922460291,-1.13695971926491,"5",38.6570245282197,"N_like","N1",3.31379002544369,0,0,"CP"
"SRR2967391",11.8220219375901,-1.32940426743703,"1",4.59414471835474,"AP_like","AP1",0.379544445070558,0,9.77855028220223,"VZ"
"SRR2967392",7.28527590816797,4.96335991817139,"3",13.4792653732186,"BP_like","BP2",3.68528983630269,0,0,"iSVZ"
"SRR2967393",10.4177009240445,0.966823457250703,"2",7.52545717181913,"AP_like","BP3",0,5.46482180653879,4.02360134467431,"VZ"
"SRR2967394",-3.44849894957857,2.49338688845269,"4",23.0183070889014,"BP_like","BP1",2.90816153086132,0,0,"oSVZ"
"SRR2967395",12.9406520880002,-4.88309695931957,"1",0.957683338267198,"AP_like","AP1",2.07625807472156,0,6.28093033914948,"VZ"
"SRR2967396",-7.13502305248756,2.47466311860442,"4",26.6028747622738,"BP_like","BP1",3.19492071163873,0,0,"oSVZ"
"SRR2967397",13.7383087727622,-3.34134832493069,"1",1.9242732698676,"AP_like","AP1",0,0,9.3830908006872,"VZ"
"SRR2967398",12.0290251539639,-0.346343112156643,"1",5.37561601291509,"AP_like","AP1",2.27460756836389,0,4.2271403411921,"VZ"
"SRR2967399",7.80879199773385,3.00404181833298,"2",10.7755631612299,"BP_like","BP3",0.857906968048349,0,0,"iSVZ"
"SRR2967400",1.1013467933753,3.69424628176337,"4",18.3812360305276,"BP_like","BP1",2.67124581032261,0.476670975302809,0,"oSVZ"
"SRR2967401",6.55193492740572,5.04623651749706,"3",13.3118533353817,"BP_like","BP2",0.81750701867519,0,0,"iSVZ"
"SRR2967402",13.6566782547934,-4.24317620630753,"1",1.17338865235955,"AP_like","AP1",0,0,8.17976978859633,"VZ"
"SRR2967403",6.88136974501531,4.63802217134466,"3",13.037434128788,"BP_like","BP2",4.11657269475024,0,0,"iSVZ"
"SRR2967404",-18.993695060931,-1.21322839974177,"5",39.1269163692832,"N_like","N1",4.25369434559272,0.385743564256172,0,"CP"
"SRR2967405",7.68691864381047,5.02293129277857,"3",13.6698715926432,"BP_like","BP2",5.81863585815809,2.04759073523897,0,"iSVZ"
"SRR2967406",-12.2099257718697,0.418165692231146,"5",32.1593607347575,"N_like","N1",4.48493725829624,0,0,"oSVZ"
"SRR2967407",15.9523920210525,1.99996776513286,"7",9.86262877346821,"BP_like","AP2",0,0,4.84354172490545,"iSVZ"
"SRR2967408",1.79979729161824,3.34617349611938,"4",17.7250926822299,"BP_like","BP1",4.49580387225029,0,0,"oSVZ"
"SRR2967409",14.0839664498047,-4.78868783854113,"1",0.48942236969098,"AP_like","AP1",0,0,0.45143322030669,"VZ"
"SRR2967410",-11.8124338427097,0.246270928807207,"6",31.5996411516698,"N_like","N2",2.17181209422324,0,0,"oSVZ"
"SRR2967411",-4.97735684972258,1.65405805115112,"4",24.6559695375389,"BP_like","BP1",1.09895174480148,2.04605794220873,0,"oSVZ"
"SRR2967412",-0.228862460125982,2.34405890572388,"4",19.8445485622043,"BP_like","BP1",1.1194624245457,0,3.78161150741224,"oSVZ"
"SRR2967413",6.91165477060863,4.79807815394251,"3",13.1984184133656,"BP_like","BP2",0.297986074206356,0,0,"iSVZ"
