"cell_id","X","Y","cluster","Pseudotime","paper_state","Zone","SOX2","EOMES","MYT1L"
"SRR2967485",79.2804599353884,-75.6322225461454,"6",227.96644171245,"N3","CP",0.917705182727068,0,0
"SRR2967486",43.5980989065427,-4.51844963780619,"2",149.267804011062,"N2","CP",0,6.21370110693649,2.64574545977677
"SRR2967487",-42.4567856378629,-42.4166024957656,"4",10.3320600644396,"AP1","VZ",3.40427371267284,0,0.270269383427878
"SRR2967488",-20.5775761740457,-46.1215963226014,"4",22.2921842584042,"AP1","VZ",3.59766226818905,0,0
"SRR2967489",115.650404555294,-40.076572589852,"6",217.998734562877,"N3","CP",0,0.344651273178449,0
"SRR2967490",-8.23823814473041,-28.5932356113157,"1",37.9760089676544,"AP1","VZ",3.25133129253131,0,0.201505894716993
"SRR2967491",-12.2914775903427,-33.3336373085245,"1",43.988583674813,"AP1","VZ",2.18811919490593,1.73720217675367,0
"SRR2967492",87.9923425940338,-83.6897943130669,"6",237.115194418861,"N3","CP",4.05688694793833,0,0
"SRR2967493",27.8961529887292,-1.80121352381512,"2",151.029244024384,"N2","CP",0.375902426271711,0,7.43935717847426
"SRR2967494",15.7515698973117,-41.2084942043131,"1",59.1691170991012,"AP2","VZ",1.27967334794758,0,0
"SRR2967495",127.734551170172,-60.134025927785,"6",238.680687368964,"N3","CP",0,0,4.35881117404759
"SRR2967496",-0.133211880051136,-30.7327371347306,"1",40.1580705189118,"AP1","VZ",0,0,0
"SRR2967497",-7.20720352282356,-30.5391027638534,"1",38.452472857999,"AP1","VZ",1.15307894270366,0,0.434809145261313
"SRR2967498",-12.9356512774074,-29.0672498798171,"1",42.5869115470462,"AP1","VZ",3.19247510041996,0,0
"SRR2967499",11.9139495938234,-43.859903964938,"1",57.9193138807556,"AP2","VZ",0.480874131401022,0,0
"SRR2967500",24.6559988989835,40.2667206969402,"2",135.278235008248,"N1","oSVZ",0,4.34622649523793,3.00926295883904
"SRR2967501",127.045061942537,-60.7359550573664,"6",238.487796373771,"N3","CP",0,0,6.20265475546952
"SRR2967502",120.199607309929,-63.1605632625325,"6",234.795313599521,"N3","CP",0,6.26912667914942,0.802759014744129
"SRR2967503",-37.4755958677804,-39.6726632982305,"4",6.87934510383679,"AP1","VZ",2.78596269144807,0,0
"SRR2967504",-3.90564531685035,-40.5328825331039,"1",47.7295677350753,"AP2","VZ",0.913173201951189,0,0.64155342750466
"SRR2967505",36.8092975932804,23.3900975354914,"2",125.253583755159,"BP2","oSVZ",0,0,7.57666573516288
"SRR2967506",126.246318080675,-52.4891421984236,"6",233.190264879239,"N3","CP",0,0,9.16658741616654
"SRR2967507",5.16720797035215,-36.8284875292668,"1",48.1771223200414,"AP2","VZ",1.82379011382986,0,0
"SRR2967508",30.7669647954485,27.3388838023358,"2",128.507102580268,"N1","oSVZ",3.02206059725346,0,8.04397327192829
"SRR2967509",-21.5792489139927,-37.4816246986224,"1",53.9666022434597,"AP2","VZ",4.69035004385623,0,0
"SRR2967510",91.8745307220636,-80.3978919914483,"6",234.807036665492,"N3","CP",0,0,0
"SRR2967511",37.6994439102322,-55.353430877495,"6",224.742223282082,"N3","CP",2.29206905852872,0,8.08027924733511
"SRR2967512",64.1764789320308,-68.8081838176181,"6",222.418564517801,"N3","CP",0.366031757381891,0,0.829176551027396
"SRR2967513",-37.3621062128238,-43.4207298552416,"4",10.6117298438516,"AP1","VZ",4.8274328996296,0,0.235811597452753
"SRR2967514",16.2628490381812,-17.2002632553575,"1",57.4513311637162,"AP2","VZ",4.42838362416021,0,2.2296740512169
"SRR2967515",34.0256013683991,20.5942945667329,"2",129.19795356317,"N1","oSVZ",0,1.5172202523349,7.04202046453995
"SRR2967516",-23.601537743954,-37.5866246907022,"4",15.6307685004603,"AP1","VZ",0.964594551858312,0,0
"SRR2967517",92.2480897917822,-77.6604750909468,"6",232.27828205036,"N3","CP",0,0,0
"SRR2967518",-10.4391352408298,-13.824424490335,"1",48.5677386501968,"AP2","VZ",3.03910855683967,0,3.91274565820031
"SRR2967519",119.719382095883,-53.0396686687267,"6",228.029540562924,"N3","CP",0,0,10.9083250632328
"SRR2967520",18.5797933699525,-37.5380519536917,"1",59.8350438488841,"AP2","VZ",0.722453783370327,0,0
"SRR2967521",-53.0790285532781,-40.5104154791134,"4",16.4560443835831,"AP1","VZ",2.29501178570725,0,0
"SRR2967522",-39.9876614504566,-29.5591423191421,"4",3.62868610522185,"AP1","VZ",2.15856646982594,0,1.97448526005435
"SRR2967523",9.37976106772651,57.8416397082803,"2",157.133641555498,"N2","CP",0,0,9.03540396994207
"SRR2967524",-24.8954698800325,-49.9343606816141,"4",21.8256923446783,"AP1","VZ",2.10714550149263,0,0.263945420502771
"SRR2967525",36.3924298563469,26.1867029101046,"2",123.857949370219,"BP2","oSVZ",0,0,8.77623890534259
"SRR2967526",48.680145335884,-67.4234065809011,"6",227.053670550018,"N3","CP",3.2151567094001,0,0
"SRR2967527",-3.02699528701315,-36.1016972588261,"1",43.4407642317044,"AP1","VZ",2.23363654804492,0,0
"SRR2967528",34.230869211681,10.7953502423198,"2",136.936449429257,"N1","oSVZ",0,0,7.35319976746396
"SRR2967529",-23.2232331585465,-22.6210083529446,"1",53.1465581046378,"AP2","VZ",1.74497480444942,0,1.24556867801352
"SRR2967530",2.09287591954203,-26.3937306507801,"1",41.1279087663474,"AP1","VZ",0.387244517377497,0,0
"SRR2967531",19.2851544721364,31.9808843281213,"2",139.213981520053,"N1","CP",0,0.425674135387581,2.10698810969874
"SRR2967532",-51.2716406133269,-22.5905478161945,"1",80.8853860569482,"BP1","iSVZ",4.01066348768734,0,0
"SRR2967533",-45.9545726070394,-17.3076099135363,"1",76.4904711163202,"BP1","iSVZ",1.73256443870383,0.443175900274551,0
"SRR2967534",-43.7926543095706,-24.9315233389425,"1",73.2509868172734,"BP1","iSVZ",1.74705219999082,0,0
"SRR2967535",-75.1185890448134,-18.7807739238508,"4",39.2321242692403,"AP1","VZ",2.01183909677086,0,0
"SRR2967536",-31.3973811627839,-15.9800961377635,"1",63.0055554479115,"AP2","iSVZ",0.799121300211819,0,0.31978554528138
"SRR2967537",-44.1576719717336,5.75632060744996,"1",85.4307563937115,"BP1","iSVZ",4.3386526035645,0,0
"SRR2967538",-10.1185349141906,-31.21507621611,"1",40.9656891199933,"AP1","VZ",4.78174787742141,0,0
"SRR2967539",45.0317623848009,-10.159869606812,"6",206.944737245432,"N3","CP",1.71130106589775,7.86832871367108,4.37391264639229
"SRR2967540",-32.4162921686251,-16.696787102216,"1",63.6900937310174,"AP2","iSVZ",0.666588456996398,0,0
"SRR2967541",-55.8369967961387,-25.6912970620409,"4",18.7611054154041,"AP1","VZ",3.05366397400082,2.51905119411461,0
"SRR2967542",-41.1716838519852,-3.53308554152069,"1",77.5066337173486,"BP1","iSVZ",2.27509646797494,0,0
"SRR2967543",-92.4053369500465,-5.8171861371688,"3",105.553888730358,"BP1","iSVZ",1.37361480556349,0,0
"SRR2967545",53.7661815245644,15.3225828073258,"2",130.98554724164,"N1","oSVZ",0,0,0
"SRR2967546",-35.1197591352549,-34.8706424909841,"1",65.5171618964735,"AP2","iSVZ",0,0,0
"SRR2967547",-3.69574570658299,-24.9707007602982,"1",36.5465133668382,"AP1","VZ",4.27002054575232,0.249837288258587,0
"SRR2967548",-31.3247486827325,-44.7497680375913,"4",13.8800065340158,"AP1","VZ",0,0,0
"SRR2967549",-63.5980779707204,-36.6055582257017,"4",25.3706166336837,"AP1","VZ",1.49248902436675,0,0
"SRR2967550",33.0118619083559,37.0467345480719,"2",126.324421940894,"BP2","oSVZ",0,0,6.26754328867775
"SRR2967551",34.7887892549588,16.3303808768001,"2",131.946079509914,"N1","oSVZ",0,4.92631734591663,8.37549128914474
"SRR2967552",-42.7349005034012,2.08094756996314,"1",82.0232212102742,"BP1","iSVZ",0,0,0
"SRR2967553",-65.3551132768755,-18.2670344669652,"4",30.5655442703444,"AP1","VZ",4.29603885497098,0,0.361744782109098
"SRR2967554",64.9803620615709,10.6077555353558,"2",141.113869967691,"N2","CP",0,0,5.89497051116694
"SRR2967555",-41.1301154899099,-30.4078304503474,"1",70.6877830988067,"BP1","iSVZ",0,0,0
"SRR2967556",-23.5466754514008,-20.5848141393589,"1",54.0274142131279,"AP2","VZ",0,0,2.13964302712835
"SRR2967557",-11.0887914654478,-33.0928010957755,"1",42.9329866828755,"AP1","VZ",4.38364900250285,0,0
"SRR2967558",40.5248013845574,22.2170077929922,"2",123.895480022513,"BP2","oSVZ",0,0,7.1283243367852
"SRR2967559",22.2632245590119,26.9649532944567,"2",136.819871771054,"N1","oSVZ",2.8788371435617,2.53140641502552,7.98361499720167
"SRR2967560",-38.233847935591,-28.7063209692434,"1",67.6770885264595,"BP1","iSVZ",4.70083917838355,0,0
"SRR2967561",-51.3496575582626,-32.0802341098893,"4",12.8700602307894,"AP1","VZ",4.69331410252126,0,0
"SRR2967562",-40.9110763768494,-21.8427230739636,"1",70.6842312790405,"BP1","iSVZ",1.82864376656089,0.268608057495476,0
"SRR2967563",31.6814540540313,11.2043717080469,"2",137.928299783714,"N1","CP",0,7.00481596433226,3.57473126266284
"SRR2967564",24.0274383731511,-45.3016647486196,"1",68.3317135075881,"BP1","iSVZ",0.982387994694541,0,0
"SRR2967565",67.8241052446533,5.36030811352975,"2",146.963553400838,"N2","CP",1.0853770642081,0,8.76678065430965
"SRR2967566",10.4045581984551,-33.0838633341165,"1",50.5681048867601,"AP2","VZ",2.4354339104216,0,1.10835717809042
"SRR2967567",17.5439466664223,48.8225463277645,"2",145.395039798151,"N2","CP",0,0,7.34030411318018
"SRR2967568",-13.3175808215964,-32.4210448023209,"1",44.2787281057858,"AP2","VZ",1.90774441836612,0,0.18302528648609
"SRR2967569",-125.667699186286,-1.4953128127656,"3",118.245444586661,"BP2","oSVZ",4.10654095635295,0,0
"SRR2967570",0.0444217031373981,-26.7674596773851,"1",39.0570240928,"AP1","VZ",1.83711168710279,0,0.0500526420640281
"SRR2967571",-40.4384148473111,-15.8317785371084,"1",71.5599060222312,"BP1","iSVZ",1.84128078115077,0,0
"SRR2967573",9.6462990703178,-19.8575157235863,"1",50.3366591343121,"AP2","VZ",0,0,0
"SRR2967575",-39.3320595548532,-25.6983940297006,"4",7.21986643156662,"AP1","VZ",4.93807403049597,0,0
"SRR2967579",-71.9418957749204,36.1242410624926,"5",76.8152985927345,"BP1","iSVZ",2.86514085565821,0,0
"SRR2967580",-46.42442769548,-27.1626767873379,"4",9.76295910802244,"AP1","VZ",4.10657445578791,0,0
"SRR2967584",47.7836414096816,13.2102951136626,"2",131.52556662731,"N1","oSVZ",0,0,5.00916350900213
"SRR2967591",-69.5688256820955,-22.5121391654297,"4",32.7464209630525,"AP1","VZ",2.67096493512908,0,0
"SRR2967592",-35.2142326817845,-18.0140335347567,"1",65.925889751204,"BP1","iSVZ",0.181714492674891,0.16057689431637,0
"SRR2967593",-26.5234098211501,0.967992946732969,"1",69.6444861285144,"BP1","iSVZ",3.90007461734549,0.272793615446952,0
"SRR2967595",36.603527017686,8.78622422458533,"2",137.730018918545,"N1","CP",0,0,2.97435493040729
"SRR2967596",15.1342337752588,20.6942856260601,"2",145.459635321831,"N2","CP",0,0,9.0444514981338
"SRR2967597",34.7742346464587,20.435821450142,"2",128.782109317375,"N1","oSVZ",0,0,4.51877430943349
"SRR2967598",38.0777819003892,6.10657426396402,"2",139.763443922798,"N1","CP",0,0,0.545376347425763
"SRR2967602",39.6170551469141,13.3424080832554,"2",132.40522023092,"N1","oSVZ",0,0,5.17028563012583
"SRR2967605",21.2582710208539,16.6013108279432,"2",141.77218441806,"N2","CP",0,0,0
"SRR2967606",32.8482518604053,5.58483058642659,"2",142.194014720584,"N2","CP",0,0,5.64889393114595
"SRR2967607",-3.05092452180625,-21.0994395828556,"1",40.393093284261,"AP1","VZ",4.66022699045538,0,3.38143427992715
"SRR2967608",88.8190223505833,4.87156426696966,"6",203.910891895205,"N3","CP",0,0,5.80300224372846
"SRR2967609",65.2004098777503,33.3384045130169,"2",131.492102564162,"N1","oSVZ",0.827171901898084,0,1.83789077929931
"SRR2967610",61.0003580942744,33.7341101198928,"2",127.333453690158,"N1","oSVZ",0,0,8.27413117906091
"SRR2967611",46.8108062318838,-55.8242347706085,"6",218.673271408057,"N3","CP",0,0,0
"SRR2967612",36.6214029537757,54.823209803219,"2",136.838633145717,"N1","oSVZ",0,0,7.66156434933973
"SRR2967613",58.4995312527864,23.4094517804715,"2",127.613505491158,"N1","oSVZ",0,0,8.34224804773953
"SRR2967614",58.8641997531772,27.3471143622534,"2",126.049114606033,"BP2","oSVZ",0,0,6.62157718992597
"SRR2967615",51.0420987715258,46.7070870166524,"2",127.621370854615,"N1","oSVZ",0,0,7.08614684279903
"SRR2967616",69.5905223957384,24.2937219405627,"2",137.175504631238,"N1","oSVZ",0,0,9.91020498411519
"SRR2967617",68.9045773295776,23.8515495793286,"2",136.677038881695,"N1","oSVZ",0,0,6.89933275191366
"SRR2967618",65.4167120915791,21.8026366358886,"2",134.341422621611,"N1","oSVZ",0,0,6.61523235839973
"SRR2967619",28.4952227957098,-45.1416062841693,"1",72.1044119306987,"BP1","iSVZ",4.33750416256975,0,0
"SRR2967620",62.0372820677546,13.5119259335595,"2",136.993057488546,"N1","oSVZ",0,0,6.51833684920503
"SRR2967621",55.112517036342,-47.9217110942131,"6",207.296050240621,"N3","CP",2.70140932721343,0,0
"SRR2967622",68.2736452599007,23.5810111083106,"2",136.183892571568,"N1","oSVZ",0,6.67284960165427,7.51222688651396
"SRR2967623",57.2988803945094,23.4937095340918,"2",126.602513188684,"BP2","oSVZ",0,0,9.16163327412423
"SRR2967624",62.4405256675506,19.2857630125088,"2",133.245682149657,"N1","oSVZ",0,0,7.13357380013935
"SRR2967625",56.4176569012215,25.7250430671643,"2",124.59081194416,"BP2","oSVZ",0,0,8.20256464799889
"SRR2967626",64.2504519688468,16.2199402619949,"2",136.604672122778,"N1","oSVZ",0,0,8.19515071056471
"SRR2967627",-2.06065163303668,-50.9398332190647,"1",58.2634573294792,"AP2","VZ",4.91827173029605,0,1.72748050160355
"SRR2967629",5.04449974750809,-35.7332427329145,"4",43.6423747816807,"AP1","VZ",0,5.36720679596022,0
"SRR2967630",0.964937861131451,-49.9120318511968,"4",42.9906798106162,"AP1","VZ",0,0,0
"SRR2967631",57.6771088323443,20.9707693467755,"2",128.55396914837,"N1","oSVZ",0,0,7.72640891631263
"SRR2967632",55.2630538167041,33.6450454262655,"2",121.626429838055,"BP2","oSVZ",0,0,8.32148620186277
"SRR2967633",66.4967163203761,9.22108307337055,"2",143.156236452897,"N2","CP",0,0,8.44901654707812
"SRR2967634",104.355773783287,-18.6203754924263,"6",202.945770594937,"N3","CP",0,0,6.8638641338615
"SRR2967635",60.3362076827113,-32.143388943157,"6",192.579193319938,"N2","CP",0,4.34065483780154,5.46628777600976
"SRR2967636",80.9692099312057,13.4282127409256,"6",209.816746351983,"N3","CP",0,0,4.63646801800987
"SRR2967637",75.2388612457158,-3.02149551325313,"6",192.982263442218,"N2","CP",0,0,0
"SRR2967638",58.4825546138358,40.1368090821679,"2",127.028352224678,"N1","oSVZ",0,0,9.83689615143732
"SRR2967639",67.0621356715949,-62.9150946106923,"6",216.030450373728,"N3","CP",5.17677354441132,0,0
"SRR2967640",9.77621234462242,-49.614624257087,"1",61.0789007627501,"AP2","iSVZ",2.83888925889443,0,2.17434888855964
"SRR2967641",58.8270604386964,33.5772120685128,"2",125.155303942831,"BP2","oSVZ",0,0,6.81707318912508
"SRR2967642",45.6476142836291,46.7019957694879,"2",126.806402401824,"BP2","oSVZ",0,0,7.78705366555059
"SRR2967643",65.7833856996568,16.4327241557117,"2",137.638409545125,"N1","CP",0,0,6.23212732145324
"SRR2967644",16.4531591604662,-46.5227512862891,"1",63.0389458880385,"AP2","iSVZ",0,0,0
"SRR2967646",3.47094846270217,-42.4336938566416,"1",51.6823497970978,"AP2","VZ",1.82171021503467,0,0
"SRR2967648",13.9491615526321,-45.8222340882207,"1",60.7458920201417,"AP2","iSVZ",3.49404432787741,0,0
"SRR2967649",30.2102448525617,-43.2084868787272,"1",72.7699143066124,"BP1","iSVZ",3.0508934443564,0,0
"SRR2967650",45.9789927654702,33.0076020861928,"2",113.117468951936,"BP2","iSVZ",0,0,7.88097320307306
"SRR2967651",74.5975623202927,20.245442625615,"2",143.29964965278,"N2","CP",0,0,8.11781969411411
"SRR2967652",85.6642515608913,-2.45968907178363,"6",195.942924294384,"N2","CP",0,0,7.5257791790998
"SRR2967653",64.6186103372963,25.7626412333428,"2",131.996594041799,"N1","oSVZ",0,0,7.07733914690867
"SRR2967654",66.3016309097434,28.7480141894504,"2",132.871428298073,"N1","oSVZ",0,0,6.40892750201028
"SRR2967655",65.8556823515702,18.3566730338056,"2",136.53670734099,"N1","oSVZ",0,0,6.77441810410581
"SRR2967656",55.7743877307134,32.5451040371935,"2",122.040480402197,"BP2","oSVZ",0,0,9.44669666443632
"SRR2967657",10.1858703260463,-66.7772413285106,"4",59.3325601465186,"AP2","VZ",3.63215186443361,1.00151403506355,0
"SRR2967659",58.4145878046969,33.1892353083821,"2",124.71046054162,"BP2","oSVZ",0,0.626185854315552,6.49533700237943
"SRR2967660",0.615826796538775,-55.8199434020995,"4",45.3544300898982,"AP2","VZ",5.50597347594028,0,2.32073016079198
"SRR2967661",13.4366065288386,-41.7078329628699,"1",57.6104154068293,"AP2","VZ",3.75049931697263,5.21415201109117,3.26093044495822
"SRR2967662",-14.816191820589,-53.676332551707,"4",31.527532739994,"AP1","VZ",2.80257168083365,0,0
"SRR2967663",18.4401695820065,-40.4056512556677,"4",57.4404279037131,"AP2","VZ",0,7.10004203075152,0
"SRR2967664",63.3440317944445,26.4540467230494,"2",130.566100888254,"N1","oSVZ",0,0,6.9408949631851
"SRR2967665",61.3592918886116,-9.59180238908852,"6",193.001509576753,"N2","CP",0,6.74807206076225,8.23354298661292
"SRR2967666",22.9096188358481,-55.8168887683391,"1",74.1563212676387,"BP1","iSVZ",3.44252157022809,0,0
"SRR2967667",36.6488428347617,56.4081031041862,"2",138.296464130745,"N1","CP",0,0,7.50451711207942
"SRR2967668",50.6684231843285,44.6501335272274,"2",125.557681535612,"BP2","oSVZ",0,2.63251950178234,8.66727124117386
"SRR2967669",68.2714906541203,25.5574495634772,"2",135.53248023496,"N1","oSVZ",0.883293142642116,0,7.38242516950915
"SRR2967670",44.7358813527572,-16.2943661829799,"6",205.575292178954,"N3","CP",0.781096961716832,7.07089375358789,0
"SRR2967671",58.0045267955417,-23.5278620809414,"6",191.880397537911,"N2","CP",0,6.50615125173804,0
"SRR2967672",61.9042137716611,35.9978936358795,"2",128.597902718909,"N1","oSVZ",0,0,6.38722121487578
"SRR2967673",81.2798697322877,0.816431862207473,"6",197.489336715405,"N3","CP",0,0,8.52570089004515
"SRR2967674",72.8427395437168,16.7924690282544,"2",143.270199039711,"N2","CP",0,0,7.62929104154186
"SRR2967675",10.1000817143587,-45.6886487447863,"1",58.0774553962821,"AP2","VZ",3.00360583441895,0,0.66764147634159
"SRR2967676",38.5638520057427,43.8617546721676,"2",126.204564166048,"BP2","oSVZ",0,0,8.529001000476
"SRR2967677",17.3405098516151,-50.9384845057654,"1",66.7854320892157,"BP1","iSVZ",6.27462694863607,0,0
"SRR2967678",43.8045604246398,-54.6015150834089,"1",90.0819172389157,"BP1","iSVZ",6.97314055506299,0,0
"SRR2967679",57.1657288420893,42.311949942949,"2",127.301104503591,"N1","oSVZ",0,0,7.7167440243229
"SRR2967680",45.896825795698,11.9960218488287,"2",132.668398990434,"N1","oSVZ",0.960128373822539,0,7.56241797960253
"SRR2967681",98.2835198006007,-12.4469327333044,"6",198.582939305487,"N3","CP",0,0,8.1836304194869
"SRR2967682",61.9637223231273,-4.11060479331626,"6",196.577039590673,"N2","CP",0,0.639359985461823,7.65562373955208
"SRR2967683",43.6696623105663,-24.7424174412685,"6",206.266388748544,"N3","CP",0,6.00503837035,3.15165427975436
"SRR2967684",65.1561350332743,30.1184093057771,"2",131.541359858153,"N1","oSVZ",0,1.01611830281732,8.83232041685226
"SRR2967685",56.4062480609949,20.4089207779546,"2",128.091727700507,"N1","oSVZ",0,0,8.66119021336333
"SRR2967686",76.3556153189898,21.4250965941822,"2",144.508574420516,"N2","CP",0,0,7.27468098840457
"SRR2967687",60.1076159567258,38.2954919619328,"2",127.607335922367,"N1","oSVZ",0,0,7.60493863754122
"SRR2967688",-10.7437783740158,-57.0701852181981,"4",36.8272107654385,"AP1","VZ",5.2155854163088,0,0
"SRR2967689",10.2503843000248,-9.09164469384029,"1",57.625176673079,"AP2","VZ",1.85013131704566,0,7.83152260261822
"SRR2967690",59.9008242169526,32.5507173342912,"2",126.16596211262,"BP2","oSVZ",0,0,9.12367395530515
"SRR2967691",53.9214568802849,48.6789777031092,"2",130.538264721413,"N1","oSVZ",0.895263838687277,0,8.97309462289202
"SRR2967692",-14.3403873447501,-38.907320965986,"1",49.4317429931973,"AP2","VZ",0,0,1.52956111311572
"SRR2967693",41.1669188124818,40.1901071852342,"2",121.708779556268,"BP2","oSVZ",0,0,4.64517132804008
"SRR2967694",47.4555747373096,47.0446720435261,"2",127.201952955005,"N1","oSVZ",0,0,7.69687018448984
"SRR2967695",57.4482909787741,28.5122188863195,"2",124.321872936422,"BP2","oSVZ",0.452775694432578,0,8.68358768671851
"SRR2967697",23.6626423353487,74.6689171683319,"2",160.346270906063,"N2","CP",0,0,7.77567611816387
"SRR2967698",44.9018196310599,29.1219370730161,"2",115.766953965784,"BP2","oSVZ",0,0,9.2514753095607
"SRR2967699",35.1902561227833,-46.2800490783587,"1",78.5844590213464,"BP1","iSVZ",7.81766802129075,0,0
"SRR2967700",58.6306927360856,20.9039695650551,"2",129.293562704234,"N1","oSVZ",0,0,8.55572030957348
"SRR2967701",39.9909853963795,46.1703444484168,"2",127.558437951054,"N1","oSVZ",0,0,9.06452452546505
"SRR2967702",58.8657625429502,39.120494226901,"2",126.846076764051,"BP2","oSVZ",0,0,7.43909117035312
"SRR2967703",53.6226293595231,47.7833988042566,"2",129.601570437906,"N1","oSVZ",0,0,9.31617063798318
"SRR2967705",39.28482490252,48.7945130263796,"2",130.249152264552,"N1","oSVZ",0,0,7.85632592164594
"SRR2967706",68.7772599053798,4.38622465713545,"6",201.281576406682,"N3","CP",0,0,4.55269061291237
"SRR2967707",59.9263091468277,37.141614925015,"2",127.018587294963,"N1","oSVZ",0,0,8.66361147049438
"SRR2967708",33.3017536286587,-47.5099364115099,"1",77.4589484633655,"BP1","iSVZ",3.43506714044223,0,1.3105029963417
"SRR2967709",50.4181799763331,40.0304477546838,"2",121.240893281335,"BP2","oSVZ",0,0,7.94496968829531
"SRR2967710",57.9553405298948,-53.9792484916167,"6",210.775465827268,"N3","CP",0,4.52573690353794,0.290180198510082
"SRR2967711",74.0735205852116,22.5144944401953,"2",141.993674197676,"N2","CP",0,0,6.70825622323128
"SRR2967712",30.5244248526799,50.5687840557519,"2",136.411292858029,"N1","oSVZ",0,0,6.66099419864678
"SRR2967713",48.1776966761841,42.1229224655536,"2",122.433052539446,"BP2","oSVZ",0,0,8.35448742351976
"SRR2967714",4.81552012868601,-30.4683576677342,"1",44.4146773655772,"AP2","VZ",3.25119190141322,0,7.44571842795547
"SRR2967715",49.0670099753533,-41.5542055999173,"6",207.213903862277,"N3","CP",3.04398660975648,0.440613138139976,4.07435129404382
"SRR2967716",48.8690939666955,47.1909221414454,"2",127.53949784107,"N1","oSVZ",0,0,6.81528081439061
"SRR2967717",67.130769105792,25.3455742144483,"2",134.508948555155,"N1","oSVZ",0,0,7.88028757841996
"SRR2967718",73.931844263183,-9.89051606198352,"6",186.237501810189,"N2","CP",0,6.71825201551371,2.20544256225305
"SRR2967719",66.395503862304,1.03651889273705,"6",198.851649584377,"N3","CP",0.383481460951873,2.17849156782231,0
"SRR2967720",55.3881452845308,37.414213954318,"2",122.975875721587,"BP2","oSVZ",0,0,7.14129994372953
"SRR2967721",59.2694436946274,34.5435935270323,"2",125.72481054761,"BP2","oSVZ",0,0,9.00347855895508
"SRR2967722",4.23472204850668,-58.5243959523565,"4",49.8468243683259,"AP2","VZ",1.98632719279403,0,0
"SRR2967723",63.0834111820793,5.51567455504867,"2",144.071409666749,"N2","CP",0,0,2.45417852583858
"SRR2967724",-18.3302325138131,-50.9209271000631,"4",27.0701046295705,"AP1","VZ",4.50926512240761,0,0
"SRR2967726",65.5361832726522,37.0580455224076,"2",132.377143126155,"N1","oSVZ",0,0,7.66962918039576
"SRR2967727",54.7824986238357,47.9541376208608,"2",130.286980344415,"N1","oSVZ",0,0,6.55440313110712
"SRR2967728",40.2326707120463,-52.8085689365777,"1",86.0908114185026,"BP1","iSVZ",2.12932258746627,0,0
"SRR2967729",64.0039990534614,34.2983327886802,"2",130.379694390808,"N1","oSVZ",0,0.525668007375278,9.09776089398994
"SRR2967730",68.0951954416146,6.98243674186678,"2",145.89344525108,"N2","CP",0,0,8.60569803554898
"SRR2967731",-8.75382357713805,-23.7398275063763,"1",39.3497933062958,"AP1","VZ",3.85001926896729,0,0
"SRR2967732",56.840730410621,24.9123764906972,"2",125.39222751455,"BP2","oSVZ",0,0,0
"SRR2967733",44.1870127796562,-48.2252865442854,"6",215.176314231242,"N3","CP",2.98424663541089,1.32371592851016,0.300775060516194
"SRR2967734",39.1950266632511,38.396640536656,"2",121.615442098724,"BP2","oSVZ",0,0.636200942476244,4.94405724658395
"SRR2967735",7.85698201288991,-52.6822277345002,"1",62.8032439635125,"AP2","iSVZ",4.85208875297637,0,0
"SRR2967736",52.9711009275572,-49.2835443550346,"6",209.702423216465,"N3","CP",0,0,1.22188945139948
"SRR2967737",56.5681223600977,34.86690475941,"2",123.145303023758,"BP2","oSVZ",0,0,7.59846198128186
"SRR2967738",71.2749076436089,26.9302233793394,"2",138.100653436967,"N1","CP",0,0,7.46011182012735
"SRR2967739",33.0878466972251,-51.2209278877629,"1",79.1535127838212,"BP1","iSVZ",5.08133962745194,0,0
"SRR2967740",8.30943301536971,-55.7423413136111,"1",65.7618082059572,"AP2","iSVZ",3.04371895499158,0,0
"SRR2967741",46.7679811010091,40.1213417628292,"2",120.245045593728,"BP2","oSVZ",2.14151780671776,0,8.36094362632095
"SRR2967742",11.1346533311285,-28.4167854713458,"4",49.8379514998926,"AP2","VZ",0,6.24332062620892,6.68375258920821
"SRR2967743",21.9681216430171,-32.2186891765485,"4",60.4755247102333,"AP2","VZ",0,6.36351453505228,0.296931913591309
"SRR2967744",60.0484791970275,28.2874809101719,"2",126.872736020182,"BP2","oSVZ",0,0,7.69554150852693
"SRR2967745",42.0248156409684,59.7297272305319,"2",140.129935861824,"N1","CP",0,0,9.0022440116031
"SRR2967746",-5.26769098057194,-40.6522141324489,"1",47.8271491477582,"AP2","VZ",3.31375085179697,0,0
"SRR2967747",57.9447009736217,44.8947297644565,"2",129.66969036994,"N1","oSVZ",0,0,6.82617982207454
"SRR2967748",20.0522541997577,44.9692312881136,"2",141.368411289699,"N2","CP",0,0,9.08778104770847
"SRR2967749",58.7603254500925,39.623775685605,"2",126.999357860263,"N1","oSVZ",0,0,8.16190279432681
"SRR2967750",62.7528531905204,8.58719454064572,"2",141.332346384037,"N2","CP",0,0.430948920629248,0.841176096526681
"SRR2967751",42.0174187218203,56.8327100645826,"2",137.269483594987,"N1","oSVZ",0,0,8.23100992204362
"SRR2967752",53.390979647053,44.5989157461498,"2",126.683145805401,"BP2","oSVZ",0,0,7.71570121800128
"SRR2967753",69.5975086253999,35.3106209488991,"2",136.054414037092,"N1","oSVZ",0,0,8.68476965591893
"SRR2967754",61.1694343526267,8.77786608473872,"2",140.291717958078,"N1","CP",0,0,6.31548290633297
